SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,
seq_1350_82,910575,11941600,424961320,2247000,12370,512300,7715,177300,7575,188900,
seq_1350_83,910575,10366300,425423944,3060900,12384,505500,7250,183500,6562,207400,
seq_1350_84,910575,10921900,425877852,2194200,12401,514200,7151,176400,8275,194600,
seq_1350_85,910575,10608600,426337671,2222600,12363,516500,6936,171900,7990,194600,
seq_1350_86,910575,11098100,426794421,2274000,12364,506100,6236,184500,9350,195800,
seq_1350_87,910575,13161000,427259317,2292300,12349,534100,6391,171500,7921,191100,
seq_1350_88,910575,16300800,427715068,2421100,12380,530100,7095,172400,7139,193100,
seq_1350_89,910575,10928400,428179788,2669300,12327,609100,7352,173800,7630,192200,
seq_1350_90,910575,11347600,428627893,2297900,12370,512900,8570,178600,7873,189100,
seq_1350_91,910575,10607800,429089153,2233800,12389,508500,7059,174500,7073,188800,
seq_1350_92,910575,10665400,429533899,2953400,12356,507800,6436,170200,7181,192400,
seq_1350_93,910575,10943700,429994622,2226300,12377,505600,6409,171500,8560,195700,
seq_1350_94,910575,10120200,430442458,3262600,12365,554100,7284,180800,7541,220600,
seq_1350_95,910575,10514400,430900162,2210300,12380,516100,8483,181700,7019,188900,
seq_1350_96,910575,10369500,431353955,2194600,12367,513200,8461,180500,7447,195500,
seq_1350_97,910575,10944600,431808089,2220500,12388,507700,7558,177000,7926,191900,
seq_1350_98,910575,11055700,432266524,2219500,12357,508300,7070,179700,7279,189900,
seq_1350_99,910575,10482500,432726159,3205800,12363,517200,8215,178400,7435,193500,
seq_1400_0,979300,12306800,433213168,2369600,12916,715800,9251,187300,7659,199400,
seq_1400_1,979300,11335500,433691304,3223000,12870,524900,7853,182900,6978,201900,
seq_1400_2,979300,11942700,434180710,2644100,12904,529300,9424,187800,7215,201300,
seq_1400_3,979300,11238900,434672732,2820500,12922,530100,7686,179800,6630,194300,
seq_1400_4,979300,12540200,435150383,2325400,12924,527700,7837,183600,8336,204100,
seq_1400_5,979300,11607200,435641034,2800700,12888,541400,7598,178800,7360,195900,
seq_1400_6,979300,12156400,436133125,2381400,12900,531300,8626,184600,7412,202200,
seq_1400_7,979300,11798500,436622529,3326600,12916,735500,7801,182000,7970,200400,
seq_1400_8,979300,12177800,437113296,2372800,12939,530700,7916,182800,7538,197600,
seq_1400_9,979300,11071200,437603992,3641000,12901,529000,7866,206500,7233,193000,
seq_1400_10,979300,11908300,438090412,2357800,12909,537000,6905,176500,7610,198200,
seq_1400_11,979300,11231000,438572099,2736500,12891,1221300,9146,177000,8685,198000,
seq_1400_12,979300,13184000,439062576,2418300,12908,561200,6869,181600,9539,204400,
seq_1400_13,979300,11776400,439560068,2477500,12940,526900,7975,187400,7041,194600,
seq_1400_14,979300,11847400,440053604,2632000,12926,526200,6825,181300,7082,200000,
seq_1400_15,979300,12441500,440545200,2494200,12877,530200,7527,177300,6749,194300,
seq_1400_16,979300,11920900,441038819,2451300,12898,534400,7812,180400,8148,198900,
seq_1400_17,979300,12082200,441519394,2335600,12929,533300,8287,183700,7360,390400,
seq_1400_18,979300,12517700,441985678,2311500,12889,534700,6544,174700,8288,204900,
seq_1400_19,979300,13592400,442477102,2532400,12900,531000,7983,179200,7182,220100,
seq_1400_20,979300,13381200,442944785,2295100,12915,1995700,8895,230400,6725,195400,
seq_1400_21,979300,12471500,443420943,2311600,12882,532000,7172,181400,8261,201800,
seq_1400_22,979300,12413800,443894880,2713600,12898,529700,7960,184100,7571,196900,
seq_1400_23,979300,12344100,444382477,2351000,12875,616500,9198,185800,7596,196100,
seq_1400_24,979300,11342500,444876088,2902700,12924,571100,6549,175500,7243,192900,
seq_1400_25,979300,12590100,445363460,2385300,12865,569900,8833,191600,8597,197700,
seq_1400_26,979300,11548200,445871257,2948800,12883,562300,8805,185000,7129,198000,
seq_1400_27,979300,12376200,446349003,2506300,12887,528300,7109,177700,8261,206800,
seq_1400_28,979300,12116000,446862261,2500200,12916,531100,7911,181600,9541,206700,
seq_1400_29,979300,12875600,447334720,2284000,12911,526900,7905,182000,7623,222500,
seq_1400_30,979300,12249000,447825670,2372800,12880,533900,8136,181500,7762,198500,
seq_1400_31,979300,12768800,448313591,2362000,12919,534600,7939,182700,8187,201700,
seq_1400_32,979300,11889700,448795878,2487000,12898,528500,6690,179000,7833,200000,
seq_1400_33,979300,12849600,449292062,2411300,12910,527800,7146,187200,7832,198600,
seq_1400_34,979300,13006500,449778246,2364700,12865,530300,9485,187200,8175,195900,
seq_1400_35,979300,12760500,450263036,2369100,12875,528700,8169,498700,7783,229300,
seq_1400_36,979300,12306700,450746752,2357900,12914,525200,7768,181700,7120,194700,
seq_1400_37,979300,10854600,451247288,2429900,12917,684600,7179,252200,6481,344900,
seq_1400_38,979300,12304400,451735349,2401700,12869,536100,7132,180700,6808,194000,
seq_1400_39,979300,13323000,452226833,2749600,12928,721600,6343,205000,8061,201200,
seq_1400_40,979300,12982000,452716666,2662100,12899,534600,8336,183300,7900,199000,
seq_1400_41,979300,11458700,453203227,2800300,12894,531400,8084,181300,7006,197400,
seq_1400_42,979300,13095300,453707877,2486300,12885,530800,7732,186200,6669,192800,
seq_1400_43,979300,12327700,454192192,2382400,12913,535900,7236,311900,9119,255900,
seq_1400_44,979300,12750300,454691924,2421600,12901,538500,7441,183400,6423,193100,
seq_1400_45,979300,11227800,455196461,2861600,12900,536800,9119,187600,8855,202600,
seq_1400_46,979300,12072900,455675300,2325000,12878,525900,7386,182000,7927,202300,
seq_1400_47,979300,12152500,456161311,2381500,12915,528000,8604,187600,6582,192100,
seq_1400_48,979300,13039400,456649347,2380800,12878,527700,6260,178400,7797,195400,
seq_1400_49,979300,11918400,457137712,2375500,12873,526800,7238,182200,7142,198000,
seq_1400_50,979300,12473700,457620088,2348300,12945,710000,7648,182500,7757,200900,
seq_1400_51,979300,11924000,458104333,2360400,12914,561800,7507,187800,7093,206800,
seq_1400_52,979300,13823600,458596195,2429200,12901,1041000,7087,182400,8044,203100,
seq_1400_53,979300,11845300,459087665,2419200,12891,529000,8130,181000,8453,200200,
seq_1400_54,979300,11333700,459587141,2425700,12886,529300,7691,186200,8562,402600,
seq_1400_55,979300,12069400,460064226,2305800,12908,527900,7120,180800,8854,371500,
seq_1400_56,979300,11758800,460559553,2396700,12872,527500,8315,184900,7321,199000,
seq_1400_57,979300,11773500,461046104,2539900,12899,536300,6750,182200,8378,200500,
seq_1400_58,979300,12413100,461537954,2384200,12918,537800,8281,208100,9114,211500,
seq_1400_59,979300,11989000,462025825,2366600,12871,529100,8629,185500,7136,196600,
seq_1400_60,979300,11814100,462507099,2355500,12885,948100,8603,188600,7103,199100,
seq_1400_61,979300,12723500,462980878,2311400,12904,527500,10244,195200,7110,203700,
seq_1400_62,979300,12303200,463469985,3064500,12908,527700,8418,183500,6920,194700,
seq_1400_63,979300,13318100,463960063,2376900,12863,533700,6740,173100,8342,203600,
seq_1400_64,979300,11421400,464444120,2867800,12899,536300,8544,183500,6522,200300,
seq_1400_65,979300,11911500,464925452,2334300,12898,794900,8263,180700,7975,205900,
seq_1400_66,979300,11565400,465418133,2482900,12887,527800,7164,181900,8077,201000,
seq_1400_67,979300,12374600,465919994,2446300,12925,528200,7616,183200,6933,199800,
seq_1400_68,979300,12702200,466392728,2299300,12908,534300,6867,179800,7143,195400,
seq_1400_69,979300,12727900,466886160,2394200,12906,534400,7327,178200,7510,195800,
seq_1400_70,979300,12033100,467364131,2447200,12939,1212000,7458,170200,7847,190100,
seq_1400_71,979300,13621400,467841765,2407100,12879,539200,7589,175900,6667,197800,
seq_1400_72,979300,12118100,468341513,2481500,12893,527600,7531,177800,7073,201000,
seq_1400_73,979300,13918200,468826084,2367100,12888,1141700,6618,182900,8982,209200,
seq_1400_74,979300,11685600,469327476,2462000,12884,529300,8347,185100,9530,203100,
seq_1400_75,979300,12385000,469813809,4127300,12870,527100,7605,181100,7772,216200,
seq_1400_76,979300,13315400,470288588,2311900,12924,720700,8564,185200,9078,209900,
seq_1400_77,979300,12132100,470771075,2382900,12928,535800,8290,181900,7635,204500,
seq_1400_78,979300,11713200,471257224,4710500,12881,919300,8650,289100,7744,293900,
seq_1400_79,979300,11750600,471746949,2555100,12872,545600,9481,190600,7962,220600,
seq_1400_80,979300,12550100,472244116,2456100,12908,528400,7068,185400,7267,196500,
seq_1400_81,979300,11766300,472735246,2376400,12892,531200,8259,182200,7461,198900,
seq_1400_82,979300,13030200,473217438,2355300,12883,535100,7776,183300,6809,195300,
seq_1400_83,979300,12066500,473702876,2373800,12931,528300,7262,183000,7157,198000,
seq_1400_84,979300,11659500,474204944,3006900,12907,575700,7942,186100,8108,221600,
seq_1400_85,979300,13198800,474694412,2390500,12915,561400,6266,176500,6829,196400,
seq_1400_86,979300,11306100,475191383,3446300,12912,593900,7255,180500,8215,198600,
seq_1400_87,979300,13312400,475680799,2445500,12909,537000,10422,220900,8611,198700,
seq_1400_88,979300,12233900,476169459,2430900,12911,527800,7246,176500,7615,201200,
seq_1400_89,979300,13318700,476657922,2433900,12864,526800,7480,186900,7064,205800,
seq_1400_90,979300,13931500,477145800,2758600,12871,878000,7206,241800,6608,277900,
seq_1400_91,979300,11158000,477635060,2487500,12903,531300,6744,527400,6948,213100,
seq_1400_92,979300,12102700,478116342,2339900,12892,527800,9986,196000,8945,205000,
seq_1400_93,979300,11748000,478609094,2384200,12891,559200,7735,194200,8480,228100,
seq_1400_94,979300,12870600,479106307,2411000,12895,537600,7216,179400,7364,198400,
seq_1400_95,979300,12167500,479585436,3097000,12877,539900,8823,186300,8097,207600,
seq_1400_96,979300,12004200,480079714,2394600,12882,531700,8296,180500,7534,197800,
seq_1400_97,979300,11911800,480565376,2922400,12897,528900,7554,184400,8109,199900,
seq_1400_98,979300,11834600,481048808,2335600,12874,986900,7995,184300,8222,199500,
seq_1400_99,979300,11284800,481535911,3122100,12891,531200,8366,186400,7746,198600,
seq_1450_0,1050525,13450400,482070992,2623600,13434,550300,8243,193600,7755,205900,
seq_1450_1,1050525,12424700,482601651,2596900,13448,558900,8231,191700,8402,205100,
seq_1450_2,1050525,14962200,483146949,3140800,13431,559400,7255,187600,7675,200700,
seq_1450_3,1050525,12817400,483679776,2585000,13469,558500,7598,188300,7891,209300,
seq_1450_4,1050525,13405700,484186394,2743500,13442,561400,9275,190700,8485,207300,
seq_1450_5,1050525,13389400,484723017,2642000,13453,552600,6387,179100,7250,202900,
seq_1450_6,1050525,12356400,485258016,2598600,13418,552000,7933,187000,7311,202900,
seq_1450_7,1050525,12277400,485788028,3291700,13422,556300,7768,187500,7817,204500,
seq_1450_8,1050525,13542400,486301119,2506800,13377,549000,8091,194500,9277,208300,
seq_1450_9,1050525,15271900,486812311,2513700,13394,548200,9107,193200,8528,213200,
seq_1450_10,1050525,12923800,487339781,2592200,13429,918500,8298,191800,7391,206000,
seq_1450_11,1050525,14197500,487859932,2773200,13444,549700,8428,190600,8439,206100,
seq_1450_12,1050525,12491800,488387630,2740300,13432,561200,8551,189700,7483,205700,
seq_1450_13,1050525,13341000,488911945,2544100,13437,557700,7145,182500,8302,206900,
seq_1450_14,1050525,12435900,489449315,2921900,13462,558400,9228,190200,8168,210800,
seq_1450_15,1050525,13415700,489966933,3875600,13440,557000,8355,189800,8113,209900,
seq_1450_16,1050525,12903400,490503978,2613600,13452,551700,8570,194900,8523,205900,
seq_1450_17,1050525,12991800,491012953,2480800,13394,556500,8845,193500,7761,203700,
seq_1450_18,1050525,13130600,491542605,3104000,13420,925300,9117,274300,7983,290900,
seq_1450_19,1050525,13007100,492067395,2544800,13393,552600,8890,198100,8063,205800,
seq_1450_20,1050525,12523800,492606059,2978600,13402,550400,7634,187000,8953,211900,
seq_1450_21,1050525,12370600,493127103,2536700,13420,663100,7454,189400,7586,203900,
seq_1450_22,1050525,17098000,493656806,2622800,13421,553600,8287,194700,8193,204300,
seq_1450_23,1050525,15927100,494172449,2604500,13406,674400,7701,270800,8857,290300,
seq_1450_24,1050525,15861100,494698080,2558400,13424,616700,7475,188800,7817,206200,
seq_1450_25,1050525,13856800,495224515,2552600,13437,559700,8390,189600,7636,203400,
seq_1450_26,1050525,13669900,495752934,4077000,13457,607700,6948,211500,9896,239800,
seq_1450_27,1050525,12430300,496278836,2585200,13406,572500,8401,189300,8509,208900,
seq_1450_28,1050525,14162300,496800021,2551800,13423,549000,10073,200300,7833,209000,
seq_1450_29,1050525,14849700,497312722,2533300,13455,554300,8552,192600,8281,206400,
seq_1450_30,1050525,14525400,497838676,2782100,13426,549300,8350,189300,7985,204500,
seq_1450_31,1050525,14771100,498357024,3079300,13382,915600,9376,260500,8995,330500,
seq_1450_32,1050525,13099000,498864654,2463700,13413,547800,8330,190500,7569,209400,
seq_1450_33,1050525,12772800,499380367,2602800,13428,547800,9466,197400,8901,210600,
seq_1450_34,1050525,13817400,499889881,2512900,13406,552100,8843,193300,8057,210700,
seq_1450_35,1050525,14484000,500404692,2563800,13461,563000,8186,192600,7306,204600,
seq_1450_36,1050525,13946500,500942387,2622000,13437,558900,7821,190100,8194,211600,
seq_1450_37,1050525,14252200,501480625,2611200,13459,555800,8828,193500,7554,207600,
seq_1450_38,1050525,12653900,502018868,2689100,13413,554600,8124,311700,7370,203800,
seq_1450_39,1050525,13577800,502545368,3041400,13425,556300,9204,198300,8848,211700,
seq_1450_40,1050525,14103200,503077056,2580600,13437,549500,8045,190600,8303,207900,
seq_1450_41,1050525,14104300,503598608,2553700,13457,548000,9007,197300,7767,205900,
seq_1450_42,1050525,13232000,504137510,3566700,13396,650900,9046,199000,8201,211400,
seq_1450_43,1050525,13411000,504654973,2539200,13401,584400,7924,188400,7247,205600,
seq_1450_44,1050525,13035100,505171989,2521200,13439,583900,9071,201300,9382,209000,
seq_1450_45,1050525,15735600,505688698,3266200,13414,650100,7590,194100,8126,207600,
seq_1450_46,1050525,13372200,506206397,2521700,13456,573500,8024,188800,7282,202200,
seq_1450_47,1050525,12532900,506735131,2595900,13431,557800,8959,190900,7505,204400,
seq_1450_48,1050525,12880600,507262267,2553000,13446,1080800,7911,230200,9191,213200,
seq_1450_49,1050525,12632800,507783710,3706800,13438,592900,7842,191200,7098,203800,
seq_1450_50,1050525,14391900,508315908,2714700,13419,558700,7781,192300,7306,221400,
seq_1450_51,1050525,13710400,508828223,2515500,13457,561000,8031,186900,9229,211800,
seq_1450_52,1050525,13862200,509362354,2596500,13424,557400,8158,191800,8372,207700,
seq_1450_53,1050525,12328400,509885548,3130300,13448,559900,7676,189000,6889,204300,
seq_1450_54,1050525,13643600,510411254,2566900,13413,562400,8678,190000,7690,205900,
seq_1450_55,1050525,14077300,510932746,2538700,13401,552000,10294,198500,8159,211800,
seq_1450_56,1050525,12458600,511446368,3430900,13420,659500,8512,187800,7613,202500,
seq_1450_57,1050525,13231200,511970526,2539100,13394,551200,8980,192000,7662,202900,
seq_1450_58,1050525,13094000,512497827,2563200,13417,549100,10206,196600,8280,209400,
seq_1450_59,1050525,13168100,513018498,2536100,13455,875800,8016,192500,8077,208700,
seq_1450_60,1050525,14658900,513552106,2660500,13418,550800,8879,192200,8563,212000,
seq_1450_61,1050525,12727000,514082999,2612700,13419,552100,7393,185900,7925,203500,
seq_1450_62,1050525,13948100,514595843,2505200,13432,553600,7798,190100,8858,208700,
seq_1450_63,1050525,14620200,515115207,2515100,13450,570600,8410,193400,7853,203200,
seq_1450_64,1050525,12793200,515647038,2589500,13459,554800,8193,193200,6697,202400,
seq_1450_65,1050525,13644000,516173386,2550600,13402,558900,10942,199200,6827,203500,
seq_1450_66,1050525,13270000,516704418,2603700,13416,562300,8156,193200,8590,211300,
seq_1450_67,1050525,12220600,517225607,3132100,13399,686500,6801,185700,7190,202100,
seq_1450_68,1050525,13567600,517769666,2656700,13420,876600,8837,191600,9004,210100,
seq_1450_69,1050525,12827200,518290078,2553900,13436,551600,7223,184100,8274,205700,
seq_1450_70,1050525,14380100,518806750,2867800,13377,566800,8427,192700,8914,260100,
seq_1450_71,1050525,12858800,519322397,2723600,13428,560500,7368,206100,8940,209200,
seq_1450_72,1050525,12024400,519858225,3041400,13406,555200,7415,187100,7855,204400,
seq_1450_73,1050525,13111400,520384339,2553400,13432,548000,8323,189900,8105,269300,
seq_1450_74,1050525,14265200,520900521,2517100,13429,914500,7907,190500,8306,206300,
seq_1450_75,1050525,12762700,521423830,2562100,13414,549700,7620,189700,8719,205000,
seq_1450_76,1050525,12072500,521938716,2805300,13415,771100,8235,187600,10245,213300,
seq_1450_77,1050525,13374800,522494637,2724100,13430,551300,9952,194900,8389,207000,
seq_1450_78,1050525,12822700,523011080,2513100,13418,554600,8292,194500,7750,206800,
seq_1450_79,1050525,14667200,523534546,3433000,13454,595000,8090,189900,6270,201200,
seq_1450_80,1050525,13124500,524048717,2517100,13427,1317500,7920,183000,7401,195200,
seq_1450_81,1050525,12844200,524581960,2647500,13391,559000,7798,189500,8123,235600,
seq_1450_82,1050525,13495600,525107306,2579100,13402,557200,8373,193800,8114,209000,
seq_1450_83,1050525,14899700,525631628,3004200,13453,584500,7348,191400,8182,209700,
seq_1450_84,1050525,13064200,526146557,2536600,13403,556700,7809,190100,8932,208800,
seq_1450_85,1050525,14944400,526685347,2710100,13464,1080100,7119,191500,8004,209400,
seq_1450_86,1050525,13354400,527204401,2563800,13411,551500,8877,194200,6401,198000,
seq_1450_87,1050525,12964200,527719965,2761100,13384,548100,7837,189100,8873,211500,
seq_1450_88,1050525,13857100,528233902,2505800,13444,551100,7466,186400,8213,204700,
